open,high,low,close,volume,market,viable
0.9895,1.01,0.97766,0.99003,3408,1116720,1
0.00135,0.00147,0.00135,0.00143,133,8579,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,1,8525,1
0.00102,0.00336,0.00102,0.00121,31,3190,0
0.17767,0.1827,0.1739,0.17409,1,46834,1
0.00027,0.00027,0.00026,0.00026,40,9027,1
619.5,620.43,595.57,601.73,20917200,8087290000,1
0.00639,0.00724,0.00624,0.00649,3190,708684,1
0.00266,0.00266,0.00215,0.0026,621,189267,1
0.01272,0.01281,0.01203,0.01208,441,141333,1
0.00344,0.00346,0.00324,0.00324,88,110504,1
2.00E-04,2.00E-04,2.00E-04,2.00E-04,139,26524,1
0.4146,0.45113,0.41384,0.44701,266946,41460400,1
0.02766,0.02786,0.02499,0.02501,8,61563,1
0.04413,0.04822,0.0434,0.04549,102911,1423020,1
3.00E-05,4.00E-05,3.00E-05,3.00E-05,9,333,1
0.00698,0.00917,0.0069,0.00776,264,39827,1
0.51762,0.52155,0.48099,0.48901,243742,38321300,1
0.20267,0.20533,0.19255,0.19365,1099,296456,1
0.03255,0.03293,0.01619,0.01936,12,259709,1
0.001,0.00139,0.001,0.00139,8556,99922,1
2.00E-05,2.00E-05,2.00E-05,2.00E-05,3,10168,1
0.00079,0.00112,0.00068,0.00106,2,53151,1
5.00E-05,6.00E-05,4.00E-05,4.00E-05,34,7261,1
0.00262,0.00283,0.00182,0.00209,3357,202478,1
0.02116,0.02155,0.01599,0.01663,605,247762,1
0.00108,0.00182,0.00093,0.00153,14,23253,0
8.00E-05,1.00E-04,7.00E-05,7.00E-05,3306,175956,1
0.02368,0.02575,0.02367,0.0247,592,112944,1
0.02346,0.02403,0.01587,0.01629,248,175632,1
0.00015,0.00016,0.00015,0.00015,6,18738,1
4.00E-05,4.00E-05,3.00E-05,3.00E-05,2,13682,1
0.00092,0.00117,0.00092,0.00093,1,2530,1
0.00051,0.00056,0.00051,0.00056,1100,510095,1
0.05698,0.05913,0.05067,0.05521,281532,34185000,0
1.00E-05,1.00E-05,1.00E-05,1.00E-05,2,448,1
0.00026,0.00026,0.00025,0.00025,11,13337,1
0.00132,0.00188,0.00114,0.00116,109,6418,1
0.00235,0.00287,0.00233,0.00282,275,14842,1
0.0092,0.00938,0.00583,0.00906,53,11225,1
0.00012,0.00012,0.00012,0.00012,2,4475,1
0.21068,0.21164,0.18572,0.18658,600,203070,1
4.00E-05,5.00E-05,4.00E-05,4.00E-05,119510,11718200,1
0.00114,0.00199,0.00113,0.00113,2,2880,1
0.00016,0.00016,0.00013,0.00014,80,8250,1
0.00122,0.00157,0.00122,0.00151,2381,259749,1
0.07267,0.07923,0.0697,0.07491,22075,3340060,1
0.00022,0.00023,2.00E-04,2.00E-04,4544,266464,1
0.00053,0.00076,0.00035,0.00043,15,3820,1
0.00065,0.00065,0.00059,0.00059,29,15569,1
0.001,0.00101,0.00074,0.00074,195,32635,1
9.00E-05,0.00012,9.00E-05,0.00011,1,52414,1
0.00029,0.00029,0.00021,0.00026,86,22592,1
0.00102,0.00378,0.001,0.00233,72,1977,1
0.00055,0.00056,0.00052,0.00052,16,11009,1
0.06339,0.06396,0.06052,0.06235,1239,107609,1
0.64576,0.86573,0.59861,0.77563,31075,512245,0
0.04617,0.05588,0.03298,0.04959,541,55726,0
0.42817,0.47915,0.42482,0.46628,11767,738681,1
0.00069,0.00127,0.00064,0.00077,501,34411,1
0.00194,0.00285,0.00181,0.00234,574,28014,1
0.0243,0.07402,0.0233,0.04273,232,4295,1
0.00266,0.00324,0.00265,0.00322,26,85624,1
0.14464,0.15032,0.12705,0.13671,2817,945940,1
0.16079,0.1643,0.13623,0.15775,284,257407,1
0.00118,0.00118,0.00115,0.00115,6,3156,1
0.04068,0.04501,0.0336,0.0411,7845,2256770,1
0.00024,0.00027,0.00024,0.00025,65,15022,1
0.01757,0.01939,0.01741,0.01933,10077,4353270,1
0.00473,0.00481,0.00473,0.00477,136439,137147000,1
1.00E-05,3.00E-05,1.00E-05,2.00E-05,2548,1288,1
0.00131,0.00171,0.0012,0.00164,208,26893,0
0.00662,0.00672,0.00662,0.00666,36,5428,0
0.00853,0.00854,0.0047,0.00522,1455,33052,1
0.00157,0.00212,0.0013,0.00182,11339,332838,1
0.06744,0.06968,0.06263,0.06546,198767,14162200,1
0.00903,0.00915,0.00873,0.00894,81,46467,1
1.75,1.94,1.72,1.77,74315,4151100,1
0.02824,0.02975,0.02457,0.025,2102,293928,1
0.00257,0.00409,0.00254,0.00288,339,52345,1
0.02565,0.0374,0.02545,0.02941,119,61665,1
9.00E-04,0.00097,0.00088,0.00097,54,11465,1
0.00022,0.00023,0.00016,0.00018,3,9749,1
0.00074,0.00082,7.00E-04,0.00081,72,5557,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,19,1275,1
3.00E-05,3.00E-05,2.00E-05,3.00E-05,167,543,1
0.00143,0.00152,0.00113,0.00116,9,6476,0
0.00164,0.00176,0.00158,0.00174,1,2786,1
0.00042,0.00054,0.00038,0.00045,12,9235,1
0.00065,0.00067,0.00046,0.00053,1,1388,1
0.00564,0.00779,0.00564,0.00679,1,1560,1
0.01548,0.01818,0.00487,0.01286,139,1739200,1
0.00613,0.00631,0.00542,0.00594,2420,2316500,1
0.25862,0.26177,0.19844,0.23323,485,774246,1
0.00013,0.00016,0.00012,0.00012,1121,106126,1
2.00E-05,2.00E-05,2.00E-05,2.00E-05,415,160456,1
0.00265,0.00319,0.00243,0.0029,124,132202,1
0.00039,0.00039,0.00036,0.00037,187,4878,1
0.00067,0.00075,0.00067,0.00075,1,16127,1
6.00E-04,7.00E-04,6.00E-04,0.00067,84,9060,0
0.00043,0.00046,0.00035,0.00045,138,4875,1
0.00023,0.00023,0.00021,0.00021,1,4637,1
1.13,1.16,1.03,1.04,214465,24533300,1
0.00073,0.00098,0.00069,0.00094,510,9460,1
0.39783,0.40333,0.34395,0.3545,1187,64386,0
0.10876,0.11648,0.05856,0.06087,247,725406,1
0.00455,0.00518,0.00442,0.00442,97,24370,1
2.00E-05,2.00E-05,2.00E-05,2.00E-05,297,640470,1
1.37,1.48,1.37,1.4,567,270899,1
0.00059,6.00E-04,0.00036,0.00036,118,14127,1
0.22729,0.23452,0.18782,0.23274,1063,216205,1
0.10582,0.11502,0.08304,0.09232,183,101041,1
0.02812,0.02854,0.02787,0.02832,2,2139,1
2.95,3.34,2.78,2.95,156357,11983500,1
0.02815,0.03309,0.02789,0.02973,2910,988823,1
0.00213,0.00232,0.00141,0.00201,507,16094,1
0.00101,0.00113,0.00095,0.00099,307,10198,1
0.00986,0.00987,0.0094,0.0094,1985,607930,1
0.00014,0.00016,0.00014,0.00016,56,15907,1
0.23624,0.32422,0.23212,0.27493,3104,34860,1
0.06479,0.09316,0.06317,0.06501,488,60192,1
0.05685,0.08185,0.05533,0.08078,220,17582,0
0.00752,0.00752,0.00493,0.00579,1329,217336,1
1.00E-05,2.00E-05,1.00E-05,1.00E-05,220,27687,1
7.78,7.84,7.66,7.79,1988790,234030000,1
0.00192,0.0021,0.00185,0.00204,364,29543,1
8.00E-05,8.00E-05,8.00E-05,8.00E-05,5,33272,1
0.00105,0.00107,0.00101,0.00104,12,72683,1
0.03533,0.03599,0.03313,0.03388,5,6244,1
2.00E-04,0.00022,2.00E-04,0.00021,20720,4236870,1
0.0095,0.00974,0.00642,0.00763,11956,551577,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,2,10742,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,18,5421,1
0.00013,0.00017,0.00013,0.00016,1,292,1
0.00013,0.00033,0.00013,0.00026,19,1397,1
0.0997,0.10349,0.09765,0.1021,3835,79702,1
0.00692,0.00828,0.00679,0.00746,188,39091,1
0.00035,0.00035,0.00028,0.00028,3744,106743,1
0.30023,0.30388,0.2682,0.27909,81575,11085500,0
0.00834,0.00961,0.00834,0.00954,767,156311,1
0.00409,0.00435,0.00348,0.00349,742,203749,1
6.00E-04,0.00065,0.00053,0.00053,288,51480,1
0.00049,0.00055,0.00049,0.00051,59,8788,1
0.02538,0.02542,0.024,0.02429,10,6248,1
6.00E-05,7.00E-05,6.00E-05,6.00E-05,666,68566,1
1.13,1.52,0.9729,1.24,1573060,6210300,1
2.00E-05,3.00E-05,2.00E-05,2.00E-05,1,681,1
0.00014,0.00014,1.00E-04,0.00013,5,14763,0
0.01603,0.01605,0.00961,0.01575,945,56215,0
0.00025,0.00025,2.00E-04,0.00021,204,14894,0
0.00549,0.00549,0.00538,0.0054,119,9890,1
0.00627,0.00663,0.00588,0.00628,1218,695561,1
0.00021,0.00023,0.00017,0.00022,298,213677,1
0.04491,0.05224,0.03773,0.04892,1475,183410,1
3.00E-05,3.00E-05,3.00E-05,3.00E-05,15,2876,1
0.02848,0.09442,0.02777,0.04893,7437,34745,1
0.00311,0.00323,0.00218,0.00323,19,18721,1
0.00454,0.00561,0.00449,0.00482,30,9016,1
0.00074,0.00152,0.00074,0.00078,763,55903,1
0.00473,0.00473,0.00469,0.00472,3193,438889,1
0.17489,0.18198,0.15541,0.15932,7460,2404530,1
0.60427,0.70951,0.59706,0.66911,6403,1588050,1
0.00773,0.00837,0.00708,0.00752,727482,13907800,1
0.00043,0.00043,0.00038,0.00043,59,1514,1
5.00E-05,6.00E-05,5.00E-05,6.00E-05,163,110516,1
0.00131,0.00148,0.00131,0.00136,72,37726,1
0.00023,0.00026,0.00023,0.00026,6,4863,1
0.00109,0.00151,0.00051,0.0013,5869,219688,0
0.01647,0.01701,0.01549,0.0157,87,711376,1
0.00099,0.001,0.00099,0.001,3,2183,1
0.00813,0.00887,0.00813,0.00836,79,18440,1
7.00E-05,8.00E-05,6.00E-05,7.00E-05,17,18949,1
0.02097,0.02819,0.01715,0.02757,213,440351,1
0.01465,0.02101,0.01465,0.01985,1059,35875,1
0.01277,0.01315,0.0125,0.01274,30,1012,1
0.00466,0.00506,0.00427,0.00504,148,277689,1
5.00E-05,6.00E-05,5.00E-05,5.00E-05,15,4118,1
0.00546,0.00681,0.00467,0.00667,138,17999,1
0.00283,0.00373,0.00248,0.00325,588,46343,0
0.001,0.00102,0.001,0.00101,4,2883,1
0.00403,0.00403,0.00343,0.00343,4,17976,1
0.00012,0.00015,0.00012,0.00014,374,21417,1
0.08856,0.10646,0.08608,0.10365,45074,2083400,1
8.00E-05,9.00E-05,6.00E-05,6.00E-05,54,8534,0
0.2267,0.22679,0.19262,0.19262,211,218416,1
0.0042,0.00452,0.00332,0.00413,87,11749,1
1.33,1.46,1.27,1.45,244235,13926400,0
0.00281,0.00291,0.00268,0.0027,6043,410561,1
0.00025,0.00025,0.00012,0.00024,3,1287,1
0.00299,0.00306,0.00138,0.00138,2,27043,1
0.02998,0.03019,0.02556,0.02662,116235,29977300,1
0.01729,0.02621,0.01406,0.01416,1660,194408,0
0.01081,0.01151,0.01048,0.01081,6858,143358,1
422.84,427.28,422.84,425.19,70728800,6520870000,1
0.00231,0.00301,0.00231,0.00254,133,13012,1
0.001,0.00102,0.00096,0.00097,60,162028,1
0.10204,0.11112,0.08123,0.095,86131,57143900,0
1.00E-05,1.00E-05,1.00E-05,1.00E-05,14,324,0
380.11,384.38,365.45,379.47,86125300,5753970000,1
0.0021,0.0023,0.00199,0.00225,365060,11883800,1
0.00056,0.00063,0.00056,0.00058,64,8878,1
0.00332,0.00531,0.0029,0.00379,201,6498,1
0.11803,0.12204,0.11645,0.12131,3964,1021950,1
0.00028,0.00041,0.00026,0.00041,4396,196082,1
0.00458,0.00495,0.00453,0.00488,82,106429,1
4.00E-04,0.00042,0.00035,0.00042,62,39240,1
0.0043,0.00466,0.00427,0.00438,35,129947,0
0.00012,0.00012,1.00E-04,1.00E-04,1,3543,1
0.00043,0.00043,0.00038,0.00039,7,9286,1
0.24044,0.24518,0.23243,0.23243,151,1002160,0
0.00038,0.00038,0.00034,0.00035,4,9230,1
0.00072,0.00073,0.00069,0.00073,39,63734,1
0.05301,0.05372,0.04538,0.04898,381,94731,1
0.01897,0.02067,0.01511,0.01723,2671,83992,1
0.54243,0.55045,0.49877,0.49877,1445,28730,0
0.01189,0.01233,0.00802,0.01019,5442,9775,0
4.00E-05,7.00E-05,4.00E-05,4.00E-05,2,1180,1
0.00012,0.00015,0.00011,0.00015,146,11712,0
3.00E-05,3.00E-05,2.00E-05,2.00E-05,4,11425,1
0.00202,0.00241,0.00199,0.00234,7,73234,1
0.00039,0.00039,0.00034,0.00038,6,195773,1
0.00163,0.00169,0.00155,0.00168,185,36893,1
0.04075,0.06657,0.0255,0.06002,893,458947,0
0.00585,0.00612,0.00522,0.00533,23908,580691,1
0.30952,0.31477,0.29248,0.31371,196,479664,1
0.00121,0.0013,0.00115,0.00121,2298,222989,1
0.00151,0.00179,0.0015,0.0016,9973,509778,1
1.57,1.59,1.49,1.49,147,307985,1
0.00302,0.00343,0.00302,0.00337,1973,754692,1
0.00035,0.00036,0.00031,0.00032,224,48240,1
0.00433,0.00461,0.00431,0.00461,4781,1081450,1
2.26,2.28,2.08,2.11,111213,10792100,1
0.00378,0.00421,0.00362,0.00362,241870,29549400,1
0.00076,8.00E-04,0.00076,0.00079,5,10907,1
0.00131,0.00131,0.00123,0.00123,455,17105,1
0.00079,0.00079,0.00075,0.00075,94,8593,1
0.39556,0.48345,0.36599,0.36879,1815,105974,1
0.0094,0.02352,0.0094,0.0127,19825,261238,1
5.11,5.47,4.67,5.25,31043,6056670,1
6.00E-04,0.00061,0.00052,0.00055,557,117745,1
0.02775,0.05631,0.02556,0.02766,439,183498,1
0.10438,0.10512,0.09787,0.101,415183,14062300,1
0.00015,0.00016,1.00E-04,1.00E-04,226,52998,1
0.01009,0.01031,0.00923,0.01028,11,202290,0
3.19,3.23,3.16,3.2,1607020,137815000,1
2.00E-05,2.00E-05,2.00E-05,2.00E-05,1,3309,1
0.01717,0.01735,0.0091,0.00916,4,14939,1
0.82937,1.02,0.51518,1,4109,9912,0
0.00106,0.00107,0.001,0.00105,28854,838768,1
0.00012,0.00012,7.00E-05,1.00E-04,68,8491,1
0.00606,0.00623,0.00604,0.00607,41,4271,0
0.00021,0.00022,2.00E-04,0.00022,1255,89659,1
2.00E-05,2.00E-05,1.00E-05,2.00E-05,1074,140022,1
0.03993,0.04763,0.03844,0.04066,67,11585,1
0.2155,0.21714,0.21472,0.21695,17,17080,1
0.25003,0.28588,0.11527,0.23243,556,244209,1
1.42,1.48,1.34,1.36,253382,53569700,1
0.01653,0.02535,0.01642,0.02471,666,61359,1
0.00168,0.00256,0.00146,0.00148,123,19168,1
7.00E-05,8.00E-05,5.00E-05,6.00E-05,30626,731829,1
0.03201,0.0321,0.03197,0.032,30660,256286,1
2.6,2.76,2.6,2.66,65,34582,1
0.02096,0.02399,0.02053,0.02165,25305,145529,1
0.01037,0.01117,0.01011,0.01109,671,184241,1
0.01275,0.0144,0.01086,0.01092,229,320546,1
0.03761,0.03902,0.03761,0.03843,15717,3690020,1
0.00035,0.00035,0.00032,0.00032,1,6506,1
2.00E-05,2.00E-05,2.00E-05,2.00E-05,52,8633,1
0.00388,0.00392,0.00368,0.00372,18,25633,1
0.00762,0.00769,0.00762,0.00768,5,1347,1
1.75,1.84,1.49,1.58,149464,3167460,1
0.02765,0.02871,0.0247,0.0247,2068,422538,1
0.00248,0.00261,0.00237,0.00239,150,191282,1
0.04828,0.05293,0.02639,0.04083,5289,74787,0
0.03633,0.04426,0.0336,0.04185,662,89182,1
3.00E-04,0.00033,0.00028,0.00031,991,233533,1
0.02794,0.03321,0.0258,0.0258,100,110558,1
0.00079,0.00099,0.00066,0.00081,7051,629958,1
0.00052,0.00057,0.00051,0.00054,90,65993,1
0.01189,0.01278,0.0102,0.0108,64009,2950280,1
0.00598,0.00647,0.00591,0.00608,1658,368911,1
0.00671,0.02131,0.00531,0.00767,7232,247570,1
0.12291,0.13489,0.11704,0.12827,24531,1673190,1
0.00015,0.00028,0.00012,0.00013,5,293,1
0.27806,0.29065,0.27105,0.27884,6131,409480,1
0.00686,0.01535,0.00686,0.01289,22,2861,1
1315.33,1533.45,1315.33,1410.99,7525,55244,1
0.00535,0.00538,0.00508,0.00508,7,112782,1
0.00715,0.02029,0.00627,0.00978,2434,176475,1
0.00069,7.00E-04,0.00067,0.00069,1,14810,1
0.01964,0.0213,0.0195,0.02073,139,412505,1
0.01007,0.01019,0.00696,0.00823,92612,10140000,1
0.0095,0.00977,0.00908,0.00942,160,50809,1
0.02035,0.05913,0.02017,0.03063,616,2261,1
0.01733,0.01789,0.01722,0.01777,5,34728,1
0.00656,0.00656,0.00631,0.00632,563556,228655000,1
3.84,4.21,3.61,3.95,654839,6539280,1
0.01318,0.01336,0.01093,0.01139,37526,154587,1
0.00018,0.00018,0.00017,0.00017,15,13816,1
0.03029,0.04625,0.03029,0.04623,7033,1038180,1
0.00761,0.00766,0.00686,0.00692,891,112404,1
0.00042,0.00043,0.00042,0.00042,159,34732,1
0.00418,0.00419,0.00249,0.00249,24,69683,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,12361,3861380,1
4.00E-04,0.00045,0.00028,0.00035,287,29556,1
0.05633,0.14779,0.02659,0.02754,8,569,0
0.00564,0.00656,0.00488,0.00488,1023,77167,1
0.00011,0.00012,1.00E-04,0.00011,537,108118,1
0.0821,0.08652,0.07938,0.08277,4234,240457,1
0.00967,0.00967,0.00524,0.00526,4,15469,1
0.00538,0.00552,0.00508,0.00523,55531,2152350,1
0.02095,0.02189,0.02095,0.02189,11,10154,0
0.01143,0.01286,0.01047,0.01252,359,140537,1
0.98695,1.03,0.91834,0.99946,59154,3997770,1
0.22361,0.25257,0.21322,0.25257,787,1401620,1
1.05,1.09,1.05,1.08,76524,2206270,0
0.10379,0.13495,0.10378,0.1238,3181,676203,1
0.00127,0.00261,0.00105,0.00261,8394,7391,1
0.00278,0.00278,0.00208,0.00212,7,29829,0
0.00101,0.00104,0.00073,8.00E-04,4701,36730,1
0.00021,0.00021,0.00018,0.00019,293,14130,1
7.86,7.91,7.7,7.75,194024,51797100,1
0.19217,0.27471,0.13548,0.14051,168,6240,1
0.03154,0.03923,0.03147,0.03169,123,524,1
0.34983,0.54402,0.32643,0.35055,201960,2124770,1
0.26065,0.30416,0.25375,0.29169,1403140,61331500,1
0.59159,0.78747,0.56851,0.7364,346934,1222300,1
0.00683,0.00731,0.00433,0.00658,155,50225,1
0.00132,0.00138,0.00099,0.00127,161,15956,1
0.00012,0.00019,1.00E-04,0.00013,34,1361,1
0.00859,0.00859,0.00591,0.00719,12264,868946,1
4.95,5.07,4.11,4.46,813986,8248960,0
0.00069,0.00104,0.00064,0.00101,214,13180,1
6.00E-05,6.00E-05,3.00E-05,6.00E-05,33497,43570,0
0.00632,0.00716,0.00629,0.00667,208,251685,1
0.15286,0.17633,0.14651,0.16808,4184,177988,1
11.44,11.68,11.41,11.53,434177,77899700,1
0.00186,0.00186,0.00185,0.00185,2,85338,1
6.00E-04,0.00062,0.00059,6.00E-04,29,10266,1
0.00031,0.00031,3.00E-04,3.00E-04,8,14228,1
0.11275,0.11898,0.09415,0.1176,657,115571,1
0.00934,0.01,0.00701,0.00914,135,20954,1
6.00E-05,8.00E-05,5.00E-05,8.00E-05,6279,604949,1
0.00051,0.00065,0.00043,0.00047,345,64201,1
1.45,1.51,1.43,1.47,321500,12686300,1
0.00058,6.00E-04,0.00054,0.00056,913,597648,1
0.00646,0.00647,0.00616,0.00628,14114,6459480,1
0.01311,0.01568,0.01246,0.01262,99,60615,1
0.03022,0.03185,0.02742,0.02911,2043,212619,1
0.00332,0.00362,0.00325,0.0036,12673,629492,1
0.00031,0.00042,3.00E-04,0.00035,280,19511,1
0.01903,0.02139,0.01843,0.02065,16,20840,1
9.42,9.89,9.31,9.65,27927,1862620,1
0.0035,0.0087,0.00279,0.00421,2657860,349851,1
0.00101,0.00103,0.00099,0.00102,55,75108,1
0.01264,0.02233,0.01243,0.02233,1,4966,1
0.00058,0.00058,0.00054,0.00054,63,585921,1
3.00E-05,3.00E-05,2.00E-05,3.00E-05,238,603289,1
0.04567,0.05539,0.03819,0.03819,18,158622,0
0.00073,0.00073,0.00068,0.00069,4114,25728,1
0.12128,0.21609,0.11201,0.14873,31952,202017,1
0.00352,0.00569,0.00288,0.00295,143,5327,1
0.00162,0.00167,0.00155,0.00156,9609,333025,1
0.06554,0.06843,0.06424,0.06788,25071,6436290,1
0.00028,0.00028,0.00021,0.00023,4,9186,1
0.00271,0.00374,0.00266,0.00273,10,1932,1
9.00E-05,9.00E-05,4.00E-05,4.00E-05,1,281,1
0.00293,0.00325,0.00293,0.00325,1,61092,1
0.00046,0.00048,0.00039,0.00046,202,11690,1
0.01498,0.01734,0.01151,0.01201,345,453864,0
0.16099,0.171,0.15152,0.16416,8665,652216,1
1.01,1.01,0.98707,0.99107,928586,85829400,1
0.01693,0.01694,0.01541,0.0162,1776,1644470,1
0.02295,0.02725,0.02295,0.02711,1342,184440,1
0.03296,0.0331,0.0319,0.03297,5,37928,1
0.1409,0.15578,0.11775,0.121,5562,1233810,1
0.03613,0.03809,0.03606,0.03772,111,88449,1
0.00281,0.00289,0.00263,0.00273,39,22454,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,3138,5271,0
1.45,1.61,1.44,1.59,282908,12680200,1
0.00355,0.00363,0.00344,0.00344,1,26831,1
41.79,42.08,31.29,38.22,118,49178,1
6.00E-05,6.00E-05,6.00E-05,6.00E-05,2,355,1
0.1308,0.13186,0.1271,0.13137,2282,935897,1
0.00086,0.00096,0.00084,0.00096,129,10125,1
3.00E-05,4.00E-05,3.00E-05,3.00E-05,4985,287984,1
0.00033,0.00036,0.00032,0.00032,2,6663,1
0.00021,0.00026,0.00019,0.00026,114,1243,1
0.6183,0.72207,0.58445,0.71933,9706,410425,0
1.00E-05,1.00E-05,1.00E-05,1.00E-05,5,5185,1
0.00011,0.00012,9.00E-05,0.00012,8,1427,0
7.00E-05,8.00E-05,7.00E-05,7.00E-05,1,5909,1
3.99,4.23,3.85,3.99,51104,3085490,1
0.00303,0.00345,0.00091,0.0031,225,29875,0
0.00018,2.00E-04,0.00016,0.00017,6136,1231360,1
0.01408,0.01797,0.01385,0.01472,22,2488,1
0.00349,0.00408,0.0016,0.00177,746,227537,1
0.00026,0.00028,0.00023,0.00023,763,99935,1
3.00E-04,0.00038,3.00E-04,0.00038,4,90737,1
0.00257,0.00287,0.00213,0.00252,783,11642,1
0.34106,0.60012,0.3365,0.59535,29,16880,1
0.15768,0.17107,0.15399,0.154,278,105438,0
0.3533,0.36223,0.29502,0.34128,19005,1961100,1
0.01108,0.01108,0.01046,0.01076,2221,2262920,0
11.91,13,11.54,12.74,18100000,152961000,1
0.01053,0.01054,0.00933,0.00937,563,180690,1
0.00016,0.00016,1.00E-04,0.00014,865,73321,1
0.00015,0.00015,0.00014,0.00015,147,153167,1
3.00E-05,4.00E-05,2.00E-05,3.00E-05,155,13189,1
0.00043,0.00044,0.00027,0.00041,8839,174327,1
9.00E-04,0.00117,0.00083,0.00115,252,15056,1
0.00094,0.00107,0.00076,0.00107,107,17608,1
0.02153,0.0223,0.01977,0.02212,54,1130040,1
0.16092,0.16644,0.15253,0.15997,9790,1714560,1
0.01158,0.01242,0.01019,0.01021,115,20467,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,1,286,1
0.00018,2.00E-04,0.00013,0.00018,272,22586,1
0.34226,0.36547,0.33609,0.35539,195,598027,1
0.11602,0.121,0.10483,0.11138,10328900,1044170000,1
0.00982,0.0114,0.00914,0.00915,1673,184839,1
0.00013,0.00013,0.00012,0.00013,18,35968,1
0.00024,0.00025,0.00019,0.00025,11,97781,1
0.00135,0.00136,0.00116,0.00116,7,1507,1
0.00812,0.00951,0.00812,0.00932,1668430,73117100,1
0.37555,0.38232,0.30905,0.32656,590,31578,1
0.00026,0.00026,0.00013,0.00021,82,8839,1
5.00E-05,6.00E-05,5.00E-05,6.00E-05,665,115507,1
0.00032,0.00127,0.00032,0.00127,90,6801,1
3.00E-04,3.00E-04,0.00029,3.00E-04,160931,30881300,1
0.00141,0.00154,0.00124,0.00133,68,17828,1
2.00E-05,2.00E-05,2.00E-05,2.00E-05,12,3851,1
0.00463,0.00463,0.00458,0.00459,93,148531,1
0.02098,0.04019,0.01964,0.03352,34902,314312,1
0.00013,0.00018,0.00011,0.00016,34036,779204,1
0.00183,0.00193,0.00183,0.00185,338,455936,1
0.00204,0.00213,0.00195,0.00196,3594,9878220,1
0.00023,0.00028,0.00023,0.00027,30451,1894860,1
0.00288,0.00364,0.00285,0.00353,73,10616,1
6.00E-05,1.00E-04,5.00E-05,1.00E-04,2,524,1
1.00E-05,2.00E-05,1.00E-05,2.00E-05,1,5328,1
0.12328,0.12384,0.11542,0.11907,527,821872,1
4.00E-04,0.00042,0.00038,0.00038,244,398411,1
2.98,3.18,2.84,3.01,20752,17341800,0
0.00358,0.0037,0.00342,0.00369,590,164249,1
1.01,1.01,0.99111,1,4443,761369,1
0.01163,0.01191,0.0116,0.01191,2,3215,1
0.00013,0.00016,0.00013,0.00015,154737,24101800,1
0.6966,0.70421,0.52317,0.53381,6700,602715,1
0.0845,0.09788,0.08297,0.09776,1997,772052,1
0.00038,0.00042,0.00038,0.00041,22,25997,1
0.00088,0.00096,0.00088,0.00089,8,84789,1
0.03532,0.03532,0.03403,0.03435,8,177583,0
0.00023,0.00023,0.00021,0.00021,15,84353,1
0.00756,0.00756,0.0065,0.00676,775842,68000700,1
0.01885,0.01893,0.01789,0.01789,57,13419,1
0.01731,0.04429,0.01311,0.01318,1499,10942,0
0.00496,0.00497,0.00405,0.00426,4,8312,1
0.00034,0.00038,0.00034,0.00037,5,31038,1
0.00214,0.00221,0.00171,0.00211,13,4571,1
0.18139,0.18637,0.15799,0.1659,157519,10534600,1
0.57012,0.57714,0.49021,0.49671,48908,221455,1
0.00157,0.00174,0.00138,0.00142,30,13062,1
0.00236,0.00299,0.00231,0.00299,249,23986,1
0.00012,0.00014,1.00E-04,0.00014,16,6136,1
0.00045,0.00045,0.00045,0.00045,119,749,0
0.00038,0.00038,3.00E-04,3.00E-04,21,26941,1
0.01991,0.02171,0.01967,0.01981,43,10867,1
8.00E-05,9.00E-05,7.00E-05,7.00E-05,76,31197,1
0.00557,0.00596,0.00524,0.00545,28,187383,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,1145,264628,1
0.00176,0.00178,0.00175,0.00178,1171,48780,1
0.00344,0.00345,0.00184,0.00188,29,3772,1
0.00305,0.00311,0.00279,0.00284,1621,444997,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,386,14099,1
2.00E-04,0.00024,0.00018,0.00024,238,78595,1
4.00E-05,5.00E-05,4.00E-05,4.00E-05,9,1320,1
0.00253,0.00293,0.00253,0.00276,121,6530,0
8.75,10.42,8.52,10.02,439491,32401700,0
0.37276,0.3951,0.34821,0.36696,23127,5115040,1
0.0041,0.00451,0.00404,0.00439,319,494837,1
0.13834,0.14251,0.13305,0.14026,55126,14077100,1
0.00046,0.00048,0.00042,0.00046,527,139786,1
0.02642,0.03009,0.02495,0.02827,60012,26615500,1
0.00022,0.00054,0.00022,5.00E-04,361,3652,1
0.0013,0.00173,0.00125,0.00169,1159,148533,0
0.02123,0.02198,0.02018,0.02107,28634,1639790,1
0.00054,0.00055,0.00036,0.00037,7,1066,0
0.00237,0.00287,0.0023,0.00247,959,182696,1
0.00568,0.00585,0.00409,0.00422,77,67677,1
7.66,8.11,7.56,7.91,4170450,102688000,1
0.00607,0.00608,0.00331,0.00336,1,7338,1
0.02953,0.02987,0.02783,0.02833,356,256236,0
0.00011,0.00011,1.00E-04,1.00E-04,1,11033,0
0.97088,1.04,0.85361,0.89461,174472,22085400,0
